,Unnamed: 0,ID,Title,Lat,Lon,Slug,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12
610,617,739243508,"Ресторан ""Навруз""",59.8832064286,30.3192773571,,23,6,2,0,9,18,3,5,10,5,3,5,9,12,4,4,4,12,2,6,10,15,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,618,1770748473176176,Клиника СПбГПМУ - Педиатрический университет,59.9786815967,30.3407544833,-,10,10,4,6,6,8,11,8,17,13,14,12,0,0,0,0,0,0,0,4,16,8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,619,1172881906092055,FOCUS Фотопространство,59.96722,30.29399,focus,291,288,583,501,282,271,278,202,229,365,493,694,420,382,526,402,314,240,188,252,251,290,257,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,620,813117396,Сад Девятого Января,59.88992515,30.275344800000003,,14,5,3,1,8,11,8,39,53,61,25,26,23,49,31,36,79,20,29,31,26,29,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,621,3870272,Гранд Макет,59.8880409021,30.330784755,,1232,898,796,872,782,618,640,728,579,697,827,551,1005,660,898,860,888,835,799,970,771,920,1042,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,622,271948115,Армянская Апостольская Церковь Святой Екатерины,59.935,30.33176,,62,111,71,151,116,82,109,112,128,96,69,106,116,92,156,183,97,100,96,99,112,114,79,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,623,218585754,DUO gastrobar,59.94424,30.35118,duo-gastrobar,161,164,160,164,163,190,179,222,219,191,193,140,131,116,124,151,168,160,175,137,142,120,116,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,625,1019705191,Primo Karting - Картинг Санкт-Петербург,59.9847183,30.319269199999997,primo-karting-,148,120,169,125,116,97,83,97,95,104,108,96,136,131,153,97,74,44,48,49,49,77,96,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,626,576968680,О'Кей На Пр.Просвещения,60.03869,30.410140000000002,,18,23,28,23,21,20,14,16,17,29,39,23,23,12,18,23,16,13,20,56,66,52,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,627,659723,Мираж Синема,59.834140000000005,30.2049,,61,79,87,67,75,77,0,0,0,0,0,26,40,152,152,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,628,721077618,Angry Birds Activity Park St.Petersburg,59.9875683193,30.353915691399997,angry-birds-activity-park-stpetersburg,155,186,178,155,175,112,133,150,127,190,170,135,149,167,103,127,86,92,87,89,94,137,129,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,629,504889331,Dekabristov Island,59.95,30.2333333333,dekabristov-island,25,8,15,20,11,11,13,17,17,7,5,18,14,21,10,13,20,23,25,22,20,33,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,630,3019147,Парк Лесотехнической Академии,59.99394399999999,30.3415024281,,195,68,125,210,474,534,389,284,378,549,353,305,258,430,345,384,605,326,265,206,239,645,243,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,631,501542980,Solo Sokos Hotel Vasilievsky,59.9374929781,30.2826548862,solo-sokos-hotel-vasilievsky,68,69,99,60,80,52,63,67,126,106,96,72,76,76,166,88,63,57,53,49,88,55,99,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,632,1020752460,"Детская Корпорация ""Лимпик""",59.913359014499996,30.507170934899996,,31,41,46,45,43,15,11,15,22,45,42,60,29,24,24,20,15,11,5,19,15,15,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,633,1097511,Площадь Искусств (Art Square),59.937041855100006,30.3312301369,art-square,169,145,155,181,334,299,271,209,191,284,240,262,231,178,79,261,369,256,129,205,191,243,174,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,634,577215766,"Петропавловская Крепость, 3 Sankt Peterburg",59.901643289,30.2147418463,3-sankt-peterburg,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,635,291543660,Miller Center,60.0054,30.27873,miller-center,106,47,33,35,87,118,174,169,226,218,197,335,205,175,266,218,106,43,66,34,48,91,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,636,1032949463,Odemi,59.86416,30.404529999999998,odemi,118,128,124,85,119,133,131,142,147,179,156,101,108,107,110,80,80,59,99,87,86,87,93,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,637,689472790,Russian National Library,59.865532716400004,30.3184854237,russian-national-library,40,28,79,87,81,27,18,12,23,19,37,8,6,13,25,40,111,118,72,71,123,89,90,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,638,565763477,Matisov Domik. Hotel in Saint Petersburg,59.925123163500004,30.279787620900002,matisov-domik-hotel-in-saint-petersburg,5,0,1,1,6,4,10,9,9,10,9,12,5,3,6,5,4,5,9,5,5,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,639,222509658,"Яхтенный Порт ""Геркулес""",59.986793102200004,30.1665235093,,67,49,62,58,175,274,368,411,273,138,68,32,61,65,46,171,445,335,244,265,147,132,60,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,640,503231967,Бестужевская Улица,59.97747413020001,30.435920050500002,,26,29,36,26,49,29,26,31,50,49,16,38,37,23,20,8,2,28,25,45,4,13,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,641,300483759,Львиный мост,59.94373093,30.22100345,,10,8,20,15,45,23,47,65,85,61,41,52,62,51,46,59,71,55,80,45,39,85,81,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,642,213133275,Марчеллис / Marchelli's,59.8523,30.258470000000003,marchellis,89,112,129,90,97,93,85,118,105,131,161,142,146,105,152,193,145,120,106,160,181,149,136,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,643,271592569,Ploshchad Lenina (Saint Petersburg Metro),59.9540583816,30.3555211298,ploshchad-lenina-saint-petersburg-metro,19,10,21,200,920,703,418,418,458,416,506,677,667,325,288,246,492,362,343,268,402,197,159,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,644,406297000,English Embankment,59.9341,30.2932,english-embankment,81,71,87,218,348,311,641,542,407,126,95,134,155,98,87,228,188,202,278,226,174,109,81,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,645,792739732,Prospekt Bolševikov,59.9197222222,30.4666666667,prospekt-bolsevikov,10,13,27,97,36,9,11,25,32,28,15,15,14,21,15,9,13,5,5,5,6,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,646,713012593,District de Primorsky,60.02405400000001,30.143223,district-de-primorsky,12,9,10,2,4,11,19,10,21,13,2,11,18,12,6,17,10,12,5,9,11,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,647,91745656,GuttenBier,59.86011,30.236629999999998,guttenbier,2,4,6,7,3,1,2,3,3,3,3,5,2,9,4,4,9,2,1,1,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,648,992957991,Starbucks Russia,59.913090000000004,30.476370000000003,starbucks-russia,134,126,157,126,169,145,167,166,148,121,195,157,120,68,86,111,114,82,90,96,133,89,80,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,649,287186853,Территория Искусств Артмуза,59.94566999999999,30.264979999999998,,144,83,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,559,839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,650,35097,"Кинотеатр ""Художественный""",59.93155,30.353640000000002,,223,183,249,178,237,140,117,93,135,155,237,192,239,200,200,142,139,106,86,92,147,193,214,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,651,219854815,Volodarsky Bridge,59.87778611,30.45332778,volodarsky-bridge,108,110,159,120,248,219,283,238,344,555,430,520,264,261,209,268,429,312,428,360,267,232,207,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,652,962246376,Alt Velvet,59.87574,30.256359999999997,alt-velvet,14,14,12,10,12,5,6,8,4,3,8,11,11,4,1,4,8,4,10,5,3,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,653,1023913785,Формула кино Жемчужина IMAX,59.849084125299996,30.144227334,imax,38,82,68,44,44,29,34,35,36,85,182,88,117,111,122,39,52,44,27,44,51,110,114,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,654,1032971655,"Авторская программа ""Сценарий новой жизни""",60.0292336008,30.2349128191,,6,9,15,4,23,21,19,13,12,6,6,5,9,5,5,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,655,670062096,в Питере,59.99015123,30.19011672,,33,39,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,656,948054933,Фитнес клуб Легенда,60.03656989,30.321128555,,125,162,168,132,137,97,90,110,123,152,130,122,104,121,144,125,97,69,66,96,79,102,82,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,657,8429914,Колосково,59.911674725699996,30.3058019206,,13,4,6,13,24,149,277,333,107,24,20,38,104,32,28,23,61,61,72,67,49,21,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,658,268849607,Наб. Реки Оккервиль,59.92321999999999,30.46242,,17,23,8,5,19,7,8,9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,659,1024054249,Skypoint на Зверинской,59.951989695,30.303622746,skypoint,404,442,526,552,439,317,347,360,422,359,549,559,379,395,500,388,277,265,194,234,252,300,378,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,660,1018471385,Olkina,59.99166667,30.12805556,olkina,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,661,374102481,Pushkinskaya (Saint Petersburg Metro),59.920555555600004,30.3294444444,pushkinskaya-saint-petersburg-metro,83,62,86,94,79,112,89,65,89,104,98,92,73,48,68,51,61,81,83,51,62,67,95,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,662,298525471,Vaganova Academy of Russian Ballet,59.93049,30.336009999999998,vaganova-academy-of-russian-ballet,150,179,311,381,370,260,161,132,368,331,293,339,286,309,429,401,343,312,144,117,349,401,282,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,663,855961205,Приют Комедианта,59.9292488,30.323059100000002,,103,109,115,95,91,30,80,95,98,170,125,141,119,169,212,202,113,193,89,68,180,211,140,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,664,1032637626,Flowind Pilates Center,59.9766995064,30.316697359099997,flowind-pilates-center,21,14,108,30,20,27,28,36,37,39,30,26,48,47,126,26,37,23,8,5,6,8,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,665,425055176,"Фермское Шоссе, Санкт-Петербург",60.0176625834,30.307630705999998,-,48,59,111,90,112,66,76,109,37,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,666,12350124,Стадион Кировец,59.90029128,30.26821438,,64,48,19,10,60,795,433,69,142,35,17,36,41,61,38,29,86,406,126,113,101,137,84,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,667,2549989,Петроконгресс,59.96386999999999,30.289559999999998,,146,248,245,219,107,138,83,55,72,101,182,125,576,144,146,201,71,85,30,119,148,58,86,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,668,226378417392592,Alexander Garden (Saint Petersburg),59.9369444444,30.3094444444,alexander-garden-saint-petersburg,17,7,7,12,72,174,196,203,182,30,14,85,75,43,28,86,196,211,188,171,125,220,62,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,669,785239446,"Жк ""космос""",59.873259999999995,30.334559999999996,,66,89,61,49,34,42,19,19,23,19,20,11,10,19,20,23,17,11,7,17,16,27,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,670,1238315,Морской Вокзал. Санкт-Петербург,59.926159999999996,30.234840000000002,-,160,104,118,292,546,276,341,254,377,415,327,378,182,78,105,306,230,184,242,274,318,276,175,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,671,296894990,Парк Строителей,59.91205,30.460859999999997,,63,81,73,156,166,179,231,158,123,271,159,164,102,76,144,158,232,101,174,248,245,290,192,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,672,737596846391051,ЖК Вернисаж,59.906324879799996,30.518677253000003,,8,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,673,1023669438,มหาวิหารนักบุญไอแซค,59.934047,30.30595,,21,27,19,2,4,4,9,11,6,2,3,5,3,1,3,6,7,5,4,7,7,19,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,674,589958686,Петровская Мельница,59.9691348541,30.4783380032,,13,16,9,12,14,7,17,6,0,0,1,7,5,1,6,2,0,3,5,0,8,5,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,675,169055000170286,"Saint Petersburg, Russia - Юкки",59.93380852,30.3112441066,saint-petersburg-russia-,9,0,0,0,0,0,2,0,1,0,2,0,2,3,0,0,1,3,1,0,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,676,226279822,World Class Атлантик,59.987407,30.204341999999997,world-class,122,152,168,155,121,124,96,124,135,172,175,186,197,130,219,170,151,144,162,194,281,253,225,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,677,264750126,Площадь Александра Невского-1,59.9244459122,30.3856537467,-1,9,8,13,10,29,14,20,18,29,26,17,25,19,24,37,74,87,43,44,34,52,99,78,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,678,25167408,Sochi Park,59.930490824399996,30.232367231199998,sochi-park,8,1,0,0,0,3,8,12,2,2,3,0,4,0,6,5,17,128,230,314,201,134,123,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,679,220987253,Политехническая,60.008941666700004,30.3708916667,,11,8,1,1,10,19,12,10,26,30,18,16,13,10,35,42,37,32,41,36,58,100,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,680,1031715182,Ретро дискотека клуб Gagarin,60.00642,30.26115,gagarin,32,48,30,31,48,22,27,30,12,45,62,41,48,45,65,57,30,48,27,48,31,46,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,681,250030719,"Театр кукол ""Бродячая Собачка""",59.8732945899,30.2575521968,,13,15,10,10,7,2,1,4,9,16,15,13,13,23,15,5,12,7,2,4,13,9,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,682,420500450,Бермудский треугольник,59.8494,30.14207,,37,43,41,33,35,34,36,43,52,54,63,42,45,49,45,52,61,85,98,95,104,84,68,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,683,269246,Мираж Синема,60.0388863787,30.3234008729,,231,193,343,227,356,382,306,239,393,197,250,149,153,1,2,0,1,49,87,74,76,92,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,684,412036986,Grand Choral Synagogue,59.924713975799996,30.291293113600002,grand-choral-synagogue,78,89,119,142,204,112,126,119,120,142,231,172,81,95,80,97,66,97,78,69,78,66,113,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,685,280406195,"Tandoor Indian Restaurant /  Индийский ресторан ""Тандур""",59.93583,30.30906,tandoor-indian-restaurant,47,38,56,55,35,47,38,39,42,45,31,34,47,52,49,48,51,38,60,40,31,46,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,686,226584377,Гулливер,59.9899035067,30.2568702342,,121,190,126,115,125,113,116,126,178,282,326,382,279,305,346,386,152,6,1,2,34,267,361,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,687,2036448,Сортировочный Мост,59.8686007,30.41647201,,7,8,11,3,17,23,24,41,51,41,14,6,10,9,9,8,11,14,10,16,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,688,697201251,Витебский вокзал,59.91989,30.329040000000003,,101,101,127,154,161,152,177,151,175,96,79,48,65,59,172,186,251,202,241,309,248,562,633,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,689,219453101,"Концертный зал ""Аврора""",59.9562564759,30.3429508209,,1504,785,2108,1715,1332,905,906,297,888,1967,1951,1599,1445,1026,1828,1831,1105,580,345,346,1011,1532,1674,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,690,1032192039,Cafe Che-Dor,59.863609999999994,30.321509999999996,cafe-che-dor,59,56,88,78,57,68,111,88,80,94,80,84,95,100,98,39,61,92,95,93,82,108,121,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,691,433005861,V. A. Almazov NMRC,60.015968158599996,30.301496900900002,v-a-almazov-nmrc,44,58,70,66,282,220,180,137,179,267,204,266,200,192,197,186,249,163,122,91,114,119,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,692,214485807,"ТК ""Атмосфера""",60.0075841306,30.259687799499996,,304,361,430,382,341,94,83,94,120,95,70,66,63,37,22,78,134,97,121,102,198,426,465,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,693,893698514,Проспект Энергетиков,59.95988534,30.43699287,,1,0,0,1,0,0,0,26,21,27,26,44,78,45,84,79,93,43,23,20,26,24,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,694,530544430,Lakhta Center,59.986944444399995,30.174722222199996,lakhta-center,42,33,160,480,582,701,894,920,306,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,695,418380930,St. Petersburg Christian University,59.9047,30.2719,st-petersburg-christian-university,5,7,10,15,25,8,8,3,0,25,9,9,7,2,5,8,18,1,3,3,1,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,696,47922769,Академия Фигурного Катания,60.003034123199996,30.2380034433,,236,105,112,76,70,26,27,34,86,124,169,165,280,180,151,99,67,31,24,44,97,110,40,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,697,111515517,Oh Mumbai,59.93205747729999,30.312628938699998,oh-mumbai,44,48,55,43,42,36,43,38,45,57,52,38,26,43,34,54,26,33,28,24,29,21,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,698,1026961768,Люмьер-Холл - СПб,59.912369999999996,30.33243,-,1449,1368,1213,872,1083,691,651,573,273,721,1553,691,628,417,433,307,186,131,209,288,312,201,252,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,699,222030441,"Trinity Cathedral, Saint Petersburg",59.9162467066,30.3067269163,trinity-cathedral-saint-petersburg,350,313,545,609,582,678,648,522,632,633,354,486,495,465,324,368,337,317,236,197,198,177,117,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,700,983238602,Du Nord 1834 ресторан,59.930780000000006,30.36028,du-nord-1834,163,223,236,232,211,185,175,181,155,169,168,164,165,160,206,159,105,120,132,118,121,169,114,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,701,19749049,"Книжный магазин ""Подписные издания""",59.9348,30.347609999999996,,269,360,419,331,351,325,503,705,586,539,650,707,587,467,541,529,475,419,520,630,620,608,582,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,702,710581465,Австралия Сидней,59.9523198447,30.235274181399998,,7,12,5,3,14,9,14,14,12,22,17,15,7,8,5,0,0,1,1,1,1,9,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,703,7191072,Администрация Фрунзенского района,59.86504,30.40215,,28,41,34,11,13,14,9,6,13,9,8,60,34,21,8,22,29,11,26,8,5,7,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,704,4423850,Загс Выборгского Района,59.99975,30.346290000000003,,33,58,49,28,25,93,136,144,60,48,33,30,35,67,57,62,67,103,88,113,105,61,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,705,271910748,Станция-Мурино,60.03308311,30.43740272,-,6,6,3,2,12,7,13,5,16,21,40,25,14,28,22,10,25,18,24,21,20,24,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,706,4715896,Стиль Клуб,59.83673,30.24555,,43,40,30,44,56,41,23,12,14,12,5,8,5,18,14,30,19,11,5,5,5,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,707,214199158,Rybatskoye,59.8308333333,30.5,rybatskoye,111,109,168,168,177,169,179,200,1102,950,902,1118,1047,972,814,797,756,710,649,621,537,701,543,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,708,405208091,Деревня Художников,60.0287360084,30.2915954373,,17,14,14,15,38,24,39,38,66,54,32,42,28,39,32,35,29,46,30,30,39,32,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,709,1026595717,Концертный зал у Финляндского,59.9535,30.3578,,85,83,118,105,184,128,34,10,51,70,150,212,105,67,92,130,182,67,24,22,70,91,126,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,710,1014684805,Курсы для беременных Carmenta,60.0278778658,30.2342033386,carmenta,9,10,9,15,10,7,2,6,3,9,16,5,15,6,12,21,22,13,15,8,13,15,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,711,943496910,Ресторан «На речке»,59.97407,30.278679999999998,,212,273,376,301,335,336,327,281,230,290,237,303,218,176,201,261,331,357,338,297,234,220,221,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,712,942866407,Ресторан Ginza,59.97328,30.31945,ginza,266,309,308,244,258,563,492,319,335,545,511,484,364,516,505,497,700,604,754,590,557,578,517,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,713,579226176,New Holland / Новая Голландия,59.9294848047,30.2899503708,new-holland,1251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,714,905533516,Мечтатели,59.9368706,30.3427391,,188,174,210,185,237,229,231,216,180,177,207,234,170,180,220,216,177,217,221,248,254,254,222,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,715,482907039,Klever CAFE,59.962661382700006,30.289762616199997,klever-cafe,102,94,84,84,68,86,60,54,70,87,58,51,59,44,52,44,78,73,53,49,47,49,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,716,278917,"Гостиница Охтинская, Санкт-Петербург",59.948969999999996,30.40853,-,169,160,136,146,160,466,224,225,173,193,132,160,92,63,118,204,186,188,105,132,155,99,107,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,717,14863958,Bristol Hotel St.Petersburg,59.9090977492,30.339841768499998,bristol-hotel-stpetersburg,24,32,41,38,32,18,7,8,2,1,3,19,12,4,2,3,0,5,7,2,1,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,718,1022073106,KwakInn,59.9381387928,30.2780628204,kwakinn,26,23,23,14,10,10,8,5,11,4,10,6,5,7,8,5,3,5,12,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
